date,global_active_power,global_reactive_power,sub_metering_1,sub_metering_2,sub_metering_3,sub_metering_remainder,voltage,global_intensity,valid_minutes,day_of_week,month,day_of_year,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos,is_weekend,quarter,quarter_sin,quarter_cos,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU,reactive_active_ratio,intensity_power_ratio,metering_total,metering_1_share,metering_2_share,metering_3_share,metering_remainder_share,power_lag_1,reactive_lag_1,intensity_lag_1,power_lag_2,reactive_lag_2,intensity_lag_2,power_lag_7,reactive_lag_7,intensity_lag_7,power_lag_14,reactive_lag_14,intensity_lag_14,power_lag_30,reactive_lag_30,intensity_lag_30,power_roll_mean_3,power_roll_std_3,power_roll_min_3,power_roll_max_3,reactive_roll_mean_3,intensity_roll_mean_3,power_roll_mean_7,power_roll_std_7,power_roll_min_7,power_roll_max_7,reactive_roll_mean_7,intensity_roll_mean_7,power_roll_mean_14,power_roll_std_14,power_roll_min_14,power_roll_max_14,reactive_roll_mean_14,intensity_roll_mean_14,power_roll_mean_30,power_roll_std_30,power_roll_min_30,power_roll_max_30,reactive_roll_mean_30,intensity_roll_mean_30,power_diff_1,power_diff_7,power_ema_7,power_ema_30,power_vs_roll7,power_vs_roll30
2008-01-27,2381.766,140.758,3725.0,3818.0,7367.0,24786.1,241.3036736111111,6.984861111111112,1440,6,1,27,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.44794493940789115,0.8940611451454876,1.0,1,1.0,6.123233995736766e-17,54.8,10.0,3.0,2.0,0.5,0.059098164950251976,0.002932639523856866,39696.1,0.09383793369893169,0.09618073311745536,0.18558498189531,0.6243963512631115,2834.988,168.422,8.366666666666667,2239.856,119.626,6.544027777777777,1740.368,138.614,5.148888888888889,2881.656,144.278,8.449339819318972,3113.052,206.8,9.030555555555555,2485.536666666667,310.8404539330972,2239.856,2834.988,142.93533333333335,7.29851851851852,2166.850857142857,402.28218363209595,1645.022,2834.988,129.56542857142855,6.393075396825397,2106.828285714286,370.31353965886717,1572.282,2834.988,127.05328571428572,6.216567460317461,2155.500266666667,459.7763256894362,1510.108,3298.956,131.76813333333334,6.32946410508841,-453.22199999999975,641.3980000000001,2253.002315743093,2167.040388584378,214.9151428571431,226.26573333333317
2008-01-28,2308.196,107.836,1142.0,280.0,12792.0,24255.933333333334,240.46677777777776,6.769583333333334,1440,0,1,28,0.0,1.0,0.49999999999999994,0.8660254037844387,0.4632579225674917,0.88622350294858,0.0,1,1.0,6.123233995736766e-17,54.8,10.0,3.0,2.0,0.5,0.046718736170273785,0.0029328459673270764,38469.933333333334,0.02968552063958991,0.007278411365223445,0.33251942208549395,0.6305166458836984,2381.766,140.758,6.984861111111112,2834.988,168.422,8.366666666666667,1858.998,122.4,5.519027777777778,2024.932,120.11,6.014583333333333,3298.956,199.892,9.56,2508.316666666667,285.2871469963799,2308.196,2834.988,139.0053333333333,7.373703703703705,2231.022,380.2116187809066,1645.022,2834.988,127.48485714285714,6.57172619047619,2127.0614285714287,373.2217492297415,1572.282,2834.988,126.17657142857142,6.270496031746032,2122.4749333333334,407.4114506669486,1510.108,2881.656,128.6996,6.236450216199521,-73.57000000000016,449.19799999999987,2266.8007368073195,2176.1472022240955,77.17399999999998,185.7210666666665
2008-01-29,2676.024,117.176,1487.0,6199.0,11077.0,25837.4,240.62310416666668,7.8422222222222215,1440,1,1,29,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.4784338202547012,0.8781236129591848,0.0,1,1.0,6.123233995736766e-17,54.8,10.0,3.0,2.0,0.5,0.043787350171826805,0.0029305500321714873,44600.4,0.033340508156129975,0.13898978484186264,0.248361001241057,0.5793087057385291,2308.196,107.836,6.769583333333334,2381.766,140.758,6.984861111111112,2325.018,143.462,6.92875,2686.912,113.144,7.891249999999999,2558.916,178.436,7.465694444444445,2455.328666666667,194.63545114221645,2308.196,2676.024,121.92333333333333,7.198888888888891,2281.1657142857143,416.1241877427562,1645.022,2834.988,123.72971428571428,6.702222222222223,2126.2837142857143,371.97466187722983,1572.282,2834.988,126.46457142857143,6.266994047619049,2126.3785333333335,412.26946476067195,1510.108,2881.656,126.65759999999999,6.249001142125447,367.828,351.00599999999986,2369.1065526054895,2208.397318209638,394.85828571428556,549.6454666666664
2008-01-30,1640.646,116.47,0.0,261.0,7261.0,19822.1,241.61465277777776,4.826388888888889,1440,2,1,30,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.49346814167723735,0.8697638720650646,0.0,1,1.0,6.123233995736766e-17,54.8,10.0,3.0,2.0,0.5,0.07099032937575178,0.0029417612854614143,27344.1,0.0,0.009545020680529072,0.26554174391310953,0.7249132353697905,2676.024,117.176,7.8422222222222215,2308.196,107.836,6.769583333333334,1882.308,107.984,5.520277777777777,2135.852,128.93,6.319583333333334,2216.542,145.536,6.455,2208.2886666666664,524.8695144141394,1640.646,2676.024,113.82733333333333,6.4793981481481495,2246.6425714285715,462.203262310299,1640.646,2834.988,124.942,6.6030952380952375,2090.911857142857,393.89407201387064,1572.282,2834.988,125.57457142857143,6.160337301587302,2107.182,421.236630693568,1510.108,2881.656,125.68873333333335,6.194714105088409,-1035.378,-241.66200000000003,2186.991414454117,2171.7682009057903,-605.9965714285715,-466.53599999999983
2008-01-31,1953.922,137.576,1165.0,267.0,9437.0,21696.366666666665,241.88574999999997,5.793333333333333,1440,3,1,31,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.5083564379375122,0.8611467540480452,0.0,1,1.0,6.123233995736766e-17,54.8,10.0,3.0,2.0,0.5,0.07041018010421593,0.0029649767648700183,32565.366666666665,0.03577420183500342,0.00819889432613383,0.2897863885982208,0.6662405152099344,1640.646,116.47,4.826388888888889,2676.024,117.176,7.8422222222222215,1645.022,104.306,4.887916666666667,1572.282,116.718,4.6450000000000005,2759.738,142.508,7.978611111111111,2090.1973333333335,530.970927243041,1640.646,2676.024,123.74066666666666,6.153981481481483,2290.771142857143,406.5910802839547,1640.646,2834.988,129.69485714285716,6.732440476190476,2118.171857142857,367.56671873904946,1640.646,2834.988,127.06442857142858,6.24236111111111,2080.3214666666663,403.50974517307174,1510.108,2881.656,125.52433333333333,6.121871512495818,313.27600000000007,308.9000000000001,2128.7240608405878,2157.713607298965,-336.84914285714285,-126.39946666666629
2008-02-01,1534.652,179.25,336.0,280.0,7241.0,17720.533333333333,240.36027083333332,4.5176388888888885,1440,4,2,32,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.5230943033491326,0.8522748088519838,0.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.11680172435392405,0.0029437546010073513,25577.533333333333,0.013136528671784749,0.01094710722648729,0.28310001223926595,0.6928163518233652,1953.922,137.576,5.793333333333333,1640.646,116.47,4.826388888888889,2239.856,119.626,6.544027777777777,2186.988,119.29,6.432222222222222,1644.106,111.666,4.770416666666667,1709.74,218.00761191298406,1534.652,1953.922,144.432,5.045787037037038,2190.0277142857144,498.3266962243769,1534.652,2834.988,138.21257142857144,6.442956349206349,2071.5764285714286,398.23965456545824,1534.652,2834.988,131.34728571428573,6.1056051587301585,2076.673,408.05912406558554,1510.108,2881.656,127.77713333333334,6.113445586569892,-419.27,-705.2040000000002,1980.2060456304407,2117.5160842474193,-655.3757142857144,-542.0209999999997
2008-02-02,2936.034,230.968,6247.0,2764.0,15188.0,24734.9,240.29051424600416,8.649478804725504,1439,5,2,33,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.5376773767406141,0.8431506618282,1.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.07866666391510907,0.0029459736507750013,48933.9,0.1276620093610429,0.05648435951239356,0.31037787708908593,0.5054757540170418,1534.652,179.25,4.5176388888888885,1953.922,137.576,5.793333333333333,2834.988,168.422,8.366666666666667,1980.306,134.982,5.828888888888889,1510.108,121.182,4.401666666666666,2141.536,719.2823765587484,1534.652,2936.034,182.59799999999996,6.32015034231591,2204.4628571428575,521.0678093669516,1534.652,2936.034,147.1477142857143,6.483358083214755,2139.8427142857145,458.71436504185965,1534.652,2936.034,138.20342857142856,6.307075867004203,2124.2038666666663,422.57768695175946,1534.652,2936.034,131.43666666666667,6.255039324505186,1401.382,101.04600000000028,2219.1630342228304,2170.3236917153276,731.5711428571426,811.8301333333338
2008-02-03,2084.568,153.708,2319.0,4435.0,8452.0,19536.8,240.34072222222224,6.135694444444444,1440,6,2,34,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.5521013427459208,0.8337770129585915,1.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.07373614097801744,0.002943388961886134,34742.8,0.06674764267512268,0.12765234810874043,0.2432734264295545,0.5623265827577993,2936.034,230.968,8.649478804725504,1534.652,179.25,4.5176388888888885,2381.766,140.758,6.984861111111112,1740.368,138.614,5.148888888888889,2291.852,136.706,6.715138888888888,2185.0846666666666,706.077600331107,1534.652,2936.034,187.9753333333333,6.43427071268628,2162.0060000000003,516.2993722999586,1534.652,2936.034,148.99771428571427,6.36204855940523,2164.4284285714284,444.66565978301276,1534.652,2936.034,139.28157142857143,6.377561978115314,2117.2943999999998,421.43506994485057,1534.652,2936.034,132.0034,6.235724509690372,-851.4659999999999,-297.19799999999987,2185.514275667123,2164.791066443371,-77.4380000000001,-32.72639999999956
2008-02-04,1628.138,104.034,1161.0,252.0,9531.0,16191.633333333333,240.25520833333334,4.777222222222222,1440,0,2,35,0.0,1.0,0.8660254037844386,0.5000000000000001,0.5663619330814524,0.8241566360566663,0.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.06389753198813766,0.0029341629636357967,27135.63333333333,0.04278507104276966,0.009286682086802715,0.35123558321157416,0.5966926636220017,2084.568,153.708,6.135694444444444,2936.034,230.968,8.649478804725504,2308.196,107.836,6.769583333333334,1858.998,122.4,5.519027777777778,2183.248,129.464,6.446805555555556,2216.2466666666664,663.8165711590322,1628.138,2936.034,162.90333333333334,6.520798490464057,2064.8548571428573,547.2606576453991,1534.652,2936.034,148.45457142857143,6.077425543532215,2147.9384285714286,460.8496277824092,1534.652,2936.034,137.96971428571428,6.324575867004202,2098.7907333333333,430.5277660599227,1534.652,2936.034,131.15573333333333,6.1800717319125935,-456.4300000000003,-680.058,2046.1702067503422,2130.168287963154,-436.7168571428574,-470.65273333333334
2008-02-05,2472.456,152.786,1098.0,7803.0,13717.0,18589.6,240.97691666666668,7.2105555555555565,1440,1,2,36,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.580454927809098,0.8142923779467267,0.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.061795235158160454,0.002916353436679643,41207.6,0.0266455702339703,0.18935827371190367,0.33287548897939034,0.4511206670504683,1628.138,104.034,4.777222222222222,2084.568,153.708,6.135694444444444,2676.024,117.176,7.8422222222222215,2325.018,143.462,6.92875,1825.184,116.958,5.390138888888889,2061.7206666666666,422.6224340488033,1628.138,2472.456,136.84266666666664,6.041157407407408,2035.7737142857145,513.7535636255027,1534.652,2936.034,153.54171428571428,5.9871874482941205,2158.4697142857144,466.85302417840865,1534.652,2936.034,138.6357142857143,6.34470483525817,2120.366466666667,432.55736243198993,1534.652,2936.034,132.35,6.24075228746815,844.3180000000002,-203.56799999999976,2152.7416550627568,2152.2513661590797,436.6822857142856,352.0895333333333
2008-02-06,1669.54,114.26,2114.0,356.0,8428.0,16927.666666666668,238.41371527777778,4.9336111111111105,1440,2,2,37,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.5943761565849831,0.804187157621448,0.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.06843801282482719,0.002955072120557781,27825.666666666668,0.07597302250646382,0.012793943241391258,0.3028858248270942,0.6083472093891127,2472.456,152.786,7.2105555555555565,1628.138,104.034,4.777222222222222,1640.646,116.47,4.826388888888889,1882.308,107.984,5.520277777777777,1695.814,116.172,4.915277777777778,1923.378,475.9658800418391,1628.138,2472.456,123.69333333333333,5.640462962962964,2039.9014285714288,510.1532942057231,1534.652,2936.034,153.22600000000003,6.00250490861158,2143.272,479.817760773655,1534.652,2936.034,139.084,6.302800073353409,2119.4906666666666,433.4722270606502,1534.652,2936.034,132.28626666666668,6.241363398579261,-802.9160000000002,28.894000000000005,2031.9412412970676,2121.108697374623,-370.36142857142886,-449.9506666666666
2008-02-07,1518.31,108.706,0.0,295.0,8089.0,16921.166666666668,241.07054861111112,4.439305555555555,1440,3,2,38,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.6081214998935418,0.7938439653781019,0.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.07159670945222207,0.0029238466140852058,25305.166666666668,0.0,0.011657698361533901,0.319658040835416,0.6686842607635325,1669.54,114.26,4.9336111111111105,2472.456,152.786,7.2105555555555565,1953.922,137.576,5.793333333333333,1645.022,104.306,4.887916666666667,2043.55,127.452,5.99,1886.7686666666668,512.8253772438878,1518.31,2472.456,125.25066666666667,5.527824074074076,1977.671142857143,547.584879042335,1518.31,2936.034,149.10171428571428,5.80907236892904,2134.221142857143,491.00396935053004,1518.31,2936.034,139.39828571428572,6.270756422559758,2101.982666666667,447.04016191384244,1518.31,2936.034,131.66140000000001,6.189673583764446,-151.23000000000002,-435.6120000000001,1903.5334309728005,2082.218458834325,-459.361142857143,-583.6726666666668
2008-02-08,1950.564,119.094,940.0,1921.0,9563.0,20085.4,240.43311805555555,5.747222222222222,1440,4,2,39,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.6216868902665479,0.7832658619336791,0.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.06105618679466236,0.002946441244314865,32509.4,0.02891471389724465,0.0590906014857521,0.29416107340356445,0.6178336111826784,1518.31,108.706,4.439305555555555,1669.54,114.26,4.9336111111111105,1534.652,179.25,4.5176388888888885,2239.856,119.626,6.544027777777777,1788.44,125.336,5.231944444444444,1712.8046666666667,219.35075487751715,1518.31,1950.564,114.02,5.040046296296297,2037.087142857143,512.9737172277688,1518.31,2936.034,140.508,5.984727130833803,2113.5574285714288,492.3020530574391,1518.31,2936.034,139.3602857142857,6.213841740020075,2107.3867999999998,444.08933372949167,1518.31,2936.034,131.45333333333335,6.206849509690372,432.25400000000013,415.91200000000003,1915.2910732296004,2073.7246227804976,-86.52314285714283,-156.8227999999997
2008-02-09,2102.276,144.528,2050.0,2838.0,10293.0,19856.933333333334,241.76450694444446,6.09,1440,5,2,40,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.6350683134867438,0.7724559775191742,1.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.06874834699689844,0.00289686035377997,35037.933333333334,0.05850801702368743,0.08099792795767069,0.29376732645112913,0.5667267285389722,1950.564,119.094,5.747222222222222,1518.31,108.706,4.439305555555555,2936.034,230.968,8.649478804725504,2834.988,168.422,8.366666666666667,1894.076,120.504,5.5945833333333335,1857.05,303.00614422153643,1518.31,2102.276,124.10933333333332,5.42550925925926,1917.9788571428574,335.5813007421734,1518.31,2472.456,128.15942857142858,5.6190873015873,2061.2208571428573,446.52630348000156,1518.31,2936.034,137.6535714285714,6.051222692401028,2114.3268,442.2639432127572,1518.31,2936.034,132.25413333333333,6.223363398579261,151.71199999999976,-833.7580000000003,1962.0373049222003,2075.56664711724,184.2971428571425,-12.050799999999981
2008-02-10,2184.714,151.736,2562.0,2955.0,10128.0,20766.9,241.2752013888889,6.396805555555555,1440,6,2,41,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.6482618097757122,0.7614175109532997,1.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.06945348449753447,0.0029279830461230037,36411.9,0.07036161254781097,0.08115478730631594,0.27815082431078436,0.5703327758076252,2102.276,144.528,6.09,1950.564,119.094,5.747222222222222,2084.568,153.708,6.135694444444444,2381.766,140.758,6.984861111111112,1705.818,95.484,4.963472222222222,2079.1846666666665,118.77063139233867,1950.564,2184.714,138.45266666666666,6.07800925925926,1932.2854285714286,345.8448121295906,1518.31,2472.456,127.87771428571428,5.656388888888889,2047.1457142857143,438.68180590060683,1518.31,2936.034,138.4377142857143,6.00921872414706,2130.29,435.60321529702213,1518.31,2936.034,134.1292,6.2711411763570375,82.4380000000001,100.14599999999973,2017.7064786916503,2082.6084118193535,252.42857142857133,54.42399999999998
2008-02-11,1692.016,102.246,1018.0,297.0,8930.0,17955.266666666666,241.69219444444445,4.931805555555556,1440,0,2,42,0.0,1.0,0.8660254037844386,0.5000000000000001,0.6612634749656386,0.7501537286959042,0.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.06042850655051222,0.002914751132755721,28200.266666666666,0.03609894941763793,0.010531815301609494,0.3166636721999084,0.6367055630453835,2184.714,151.736,6.396805555555555,2102.276,144.528,6.09,1628.138,104.034,4.777222222222222,2308.196,107.836,6.769583333333334,2871.408,162.724,8.523888888888889,1993.0019999999997,263.900426502122,1692.016,2184.714,132.83666666666667,5.806203703703705,1941.4108571428571,337.21719764736525,1518.31,2472.456,127.6222857142857,5.678472222222223,2003.1328571428571,441.37830178706935,1518.31,2936.034,138.03842857142857,5.877948882877219,2090.9769333333334,419.32693881923814,1518.31,2936.034,132.11326666666668,6.151405065245927,-492.69799999999987,63.878000000000156,1936.2838590187375,2057.408901379395,-249.39485714285706,-398.9609333333333
2008-02-12,1987.798,130.946,2009.0,1856.0,12138.0,17126.966666666667,239.50915277777779,5.847083333333333,1440,1,2,43,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.6740694616546161,0.7386679638813748,0.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.06587490274873256,0.002941487681541004,33129.96666666667,0.060639964421114016,0.05602178893259712,0.36637525542234045,0.5169629911937643,1692.016,102.246,4.931805555555556,2184.714,151.736,6.396805555555555,2472.456,152.786,7.2105555555555565,2676.024,117.176,7.8422222222222215,2881.656,144.278,8.449339819318972,1954.8426666666664,247.99671428737813,1692.016,2184.714,128.30933333333334,5.725231481481483,1872.1739999999998,247.9513584341354,1518.31,2184.714,124.5022857142857,5.483690476190476,1953.973857142857,396.7379133463767,1518.31,2936.034,139.022,5.7354389622422985,2061.181666666667,392.07921153031106,1518.31,2936.034,131.66886666666667,6.064663182379738,295.7819999999999,-484.65800000000013,1949.162394264053,2052.9178754839504,115.62400000000025,-73.38366666666684
2008-02-13,1900.498,128.478,2530.0,3615.0,7568.0,17961.966666666667,241.20309722222223,5.5801388888888885,1440,2,2,44,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.6866759803451553,0.726963615332308,0.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.06760228105075497,0.002936145623911597,31674.966666666667,0.07987380149582245,0.11412798118869492,0.2389268496918515,0.5670713675920604,1987.798,130.946,5.847083333333333,1692.016,102.246,4.931805555555556,1669.54,114.26,4.9336111111111105,1640.646,116.47,4.826388888888889,2024.932,120.11,6.014583333333333,1860.104,151.97205107519827,1692.016,1987.798,120.55666666666666,5.453009259259261,1905.168,231.30093661144755,1518.31,2184.714,126.53342857142856,5.576051587301587,1972.5347142857142,386.90834532908997,1518.31,2936.034,139.87971428571427,5.789278247956583,2057.0338666666667,393.13269718872107,1518.31,2936.034,131.9478,6.050181700898258,-87.29999999999995,230.95800000000008,1936.9962956980398,2043.0843351301473,-4.669999999999845,-156.5358666666666
2008-02-14,1604.622,113.646,1300.0,291.0,9299.0,15853.7,240.76481944444447,4.68375,1440,3,2,45,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.6990793005655562,0.7150441465537444,0.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.07082415667314534,0.00291891174188132,26743.7,0.04860957907661955,0.010881067316381762,0.3477080583334502,0.5928012952361565,1900.498,128.478,5.5801388888888885,1987.798,130.946,5.847083333333333,1518.31,108.706,4.439305555555555,1953.922,137.576,5.793333333333333,2686.912,113.144,7.891249999999999,1830.9726666666666,200.82651897928267,1604.622,1987.798,124.35666666666667,5.370324074074074,1917.4982857142859,208.408762609855,1604.622,2184.714,127.23914285714285,5.610972222222222,1947.5847142857144,399.2659781600023,1518.31,2936.034,138.17042857142854,5.710022295575631,2020.9575333333332,382.8626831273838,1518.31,2936.034,131.96453333333335,5.94326503423159,-295.876,86.31200000000013,1853.90272177353,2014.7964425411055,-312.8762857142858,-416.33553333333316
2008-02-15,2005.208,107.952,1109.0,1723.0,13417.0,17171.133333333335,241.89060416666663,5.78125,1440,4,2,46,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.7112757519738152,0.7029130847082615,0.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.053835811519884307,0.0028831173609505257,33420.13333333333,0.033183589930824625,0.0515557488285039,0.40146458620547704,0.5137960750052725,1604.622,113.646,4.68375,1900.498,128.478,5.5801388888888885,1950.564,119.094,5.747222222222222,1534.652,179.25,4.5176388888888885,2135.852,128.93,6.319583333333334,1836.7759999999998,207.7562413310436,1604.622,2005.208,116.692,5.348379629629631,1925.3045714285713,210.8626566581949,1604.622,2184.714,125.64742857142856,5.615833333333334,1981.1958571428572,381.2292131735168,1518.31,2936.034,133.07771428571428,5.800280232083567,2016.6027333333332,382.2532817410325,1518.31,2936.034,131.26526666666666,5.925320589787146,400.586,54.644000000000005,1891.7290413301475,2014.1778333449054,79.90342857142878,-11.394733333333079
2008-02-16,2346.948,138.994,1076.0,2360.0,11599.0,24080.8,241.08755555555555,6.893888888888889,1440,5,2,47,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.7232617254437388,0.6905740195722293,1.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.05922329763623937,0.0029373845888155618,39115.8,0.02750806579368163,0.060333675904357474,0.2965297910231535,0.6156284672532422,2005.208,107.952,5.78125,1604.622,113.646,4.68375,2102.276,144.528,6.09,2936.034,230.968,8.649478804725504,1572.282,116.718,4.6450000000000005,1985.5926666666664,371.5515355173967,1604.622,2346.948,120.19733333333333,5.786296296296297,1960.2577142857142,259.7083616916687,1604.622,2346.948,124.85685714285715,5.730674603174604,1939.1182857142855,289.11479107079515,1518.31,2472.456,126.50814285714286,5.674880952380953,2042.4249333333332,377.3369970713494,1518.31,2936.034,132.0078,6.000283552750108,341.7399999999998,244.67200000000003,2005.5337809976108,2035.6468763549115,386.69028571428566,304.52306666666664
2008-02-17,1933.368,120.07600000000001,3182.0,2257.0,6049.0,20734.8,242.46983333333333,5.654444444444445,1440,6,2,48,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.7350336741329413,0.6780306024735382,1.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.06210716218427782,0.0029246601999825092,32222.8,0.09874995344604597,0.07004357163033494,0.18772422011160655,0.6434822547809786,2346.948,138.994,6.893888888888889,2005.208,107.952,5.78125,2184.714,151.736,6.396805555555555,2084.568,153.708,6.135694444444444,2186.988,119.29,6.432222222222222,2095.1746666666663,220.9810058202622,1933.368,2346.948,122.34066666666666,6.109861111111113,1924.351142857143,240.14164508710743,1604.622,2346.948,120.33399999999999,5.6246230158730155,1928.3182857142856,286.071561489136,1518.31,2472.456,124.10585714285715,5.640505952380953,2033.9709333333335,376.8272220193541,1518.31,2936.034,132.034,5.974357626824184,-413.5799999999999,-251.346,1987.492335748208,2029.0482391707237,9.016857142856907,-100.60293333333357
2008-02-18,1514.404,101.972,0.0,251.0,10345.0,14644.066666666666,242.06393055555554,4.37625,1440,0,2,49,0.0,1.0,0.8660254037844386,0.5000000000000001,0.746588114532413,0.6652865452111116,0.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.06733474022299547,0.002889750685490958,25240.066666666666,0.0,0.009944506221195486,0.40986421059070643,0.5801912831484786,1933.368,120.07600000000001,5.654444444444445,2346.948,138.994,6.893888888888889,1692.016,102.246,4.931805555555556,1628.138,104.034,4.777222222222222,1980.306,134.982,5.828888888888889,1931.573333333333,416.27490148378604,1514.404,2346.948,120.34733333333332,5.641527777777779,1898.9780000000003,275.55354135267356,1514.404,2346.948,120.29485714285715,5.545257936507936,1920.1944285714287,296.6703779547252,1514.404,2472.456,123.95857142857143,5.61186507936508,2018.4408666666666,388.5338615879767,1514.404,2936.034,130.93366666666665,5.925936330527888,-418.96399999999994,-177.61200000000008,1869.2202518111562,1995.8453850306773,-384.5740000000003,-504.0368666666666
2008-02-19,2126.916,137.568,1881.0,4711.0,11200.0,17656.6,241.01013194444445,6.219722222222222,1440,1,2,50,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.7579216274973472,0.6523456189565257,0.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.06467956418369153,0.0029242914244370396,35448.6,0.053062744366404804,0.13289664471564755,0.31595041834329285,0.498090192546445,1514.404,101.972,4.37625,1933.368,120.07600000000001,5.654444444444445,1987.798,130.946,5.847083333333333,2472.456,152.786,7.2105555555555565,1740.368,138.614,5.148888888888889,1858.2293333333334,313.09280087114155,1514.404,2126.916,119.872,5.416805555555556,1918.852,287.773184187361,1514.404,2346.948,121.24085714285715,5.598492063492064,1895.5130000000001,259.1978179831535,1514.404,2346.948,122.87157142857143,5.54109126984127,2031.3258,385.39097821423474,1514.404,2936.034,130.8988,5.961630774972331,612.5120000000002,139.11800000000017,1933.6441888583672,2004.3015537383756,208.06400000000008,95.5902000000001
2008-02-20,2253.79,190.268,3655.0,5516.0,7704.0,20688.166666666668,241.66968749999998,6.608333333333333,1440,2,2,51,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.7690308592589181,0.6392116531380588,0.0,1,1.0,6.123233995736766e-17,32.4,8.0,2.0,1.0,1.0,0.08442135243992505,0.002932098079413448,37563.16666666667,0.09730276556119329,0.14684597943516886,0.20509452965347005,0.5507567253235459,2126.916,137.568,6.219722222222222,1514.404,101.972,4.37625,1900.498,128.478,5.5801388888888885,1669.54,114.26,4.9336111111111105,1858.998,122.4,5.519027777777778,1965.0366666666666,395.3815918443037,1514.404,2253.79,143.26933333333332,5.734768518518519,1969.322285714286,313.81955525732286,1514.404,2346.948,130.068,5.745376984126984,1937.2451428571428,266.9344809484271,1514.404,2346.948,128.3007142857143,5.660714285714286,2044.4855333333335,386.04350606909594,1514.404,2936.034,133.16106666666667,5.997940960157517,126.8739999999998,353.2919999999999,2013.6806416437755,2020.3975825294483,284.467714285714,209.30446666666649
